race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id,date,venue,surface
6710,8,1417,7,False,2.25,3,NZ,Gelding,60,TT/PC,1077.0,131,4,6,11,4,1.0,,,4.5,0.25,1.5,,,,14.39,22.1,22.93,,,,98.03,35.0,6.7,38,18,1999-06-18,ST,0
6711,3,148,5,False,1.25,3,NZ,Gelding,60,H1,1015.0,131,13,10,9,10,10.0,,,3.5,1.75,11.25,3.0,,,28.98,24.01,22.72,,,,71.94,2.4,1.8,47,115,1998-08-23,HV,0
6712,6,2635,11,False,1.25,2,NZ,Gelding,60,--,1145.0,126,12,4,7,1,2.0,,,7.25,7.75,4.75,8.0,,,15.03,23.78,22.34,,23.91,,70.56,5.5,2.3,132,110,2003-12-29,ST,0
6713,3,2383,2,False,13.5,3,AUS,Gelding,60,--,1137.0,132,2,10,11,5,,,,2.0,1.0,3.25,,,,29.06,22.24,22.98,24.98,22.82,,58.32,27.0,4.5,69,64,2004-11-26,ST,1
6714,10,3731,7,False,8.5,6,NZ,Gelding,53,--,1036.0,118,8,1,10,10,,,,4.5,3.75,3.5,,,,28.54,22.38,23.26,,,24.18,85.7,2.9,2.8,80,18,1999-09-13,HV,0
6715,8,565,8,False,1.75,3,NZ,Gelding,60,--,1045.0,126,2,2,3,3,,,,6.25,5.0,6.75,3.75,,,25.5,23.56,23.59,,,,56.88,50.0,4.9,55,177,2006-06-12,HV,0
6716,9,3860,3,False,6.0,3,AUS,Gelding,65,--,1129.0,113,8,4,10,11,,,,1.5,6.5,1.75,0.5,,,25.06,24.31,26.22,24.44,,,83.95,17.0,6.0,38,177,2002-08-29,ST,0
6717,11,4323,14,False,0.25,3,AUS,Gelding,27,--,1117.0,133,4,6,10,4,,,,6.5,8.0,6.5,,0.5,,24.81,22.51,24.87,24.77,,,58.92,63.0,4.3,138,63,2001-10-07,HV,0
6718,13,4398,2,False,0.25,3,NZ,Gelding,60,--,1034.0,127,5,10,5,8,,,,1.0,2.75,6.0,,,,24.54,22.81,23.47,,,,70.11,77.0,4.7,4,63,1998-07-16,ST,0
6719,7,3812,6,False,4.5,3,AUS,Gelding,60,--,1202.0,130,6,2,14,1,13.0,,,4.25,5.0,1.25,0.25,,,26.85,24.04,23.08,,,,96.38,15.0,3.8,80,2,2000-06-13,ST,0
6720,1,2121,7,False,8.5,3,NZ,Gelding,60,TT/B,1143.0,118,2,3,5,3,1.0,,,3.5,4.0,1.75,,,,23.85,24.2,24.08,23.4,,,81.66,7.1,2.7,97,25,2000-02-24,ST,0
6721,11,1594,4,False,4.5,3,AUS,Gelding,60,--,1114.0,125,2,8,1,12,7.0,,,1.5,5.0,0.25,,,,28.82,22.73,22.46,23.5,,,101.33,14.0,6.3,111,40,2002-09-05,HV,0
6722,14,571,6,False,6.75,5,GB,Gelding,60,--,1152.0,113,8,7,8,13,,,,1.25,6.25,5.5,17.25,,,14.0,21.54,22.66,22.88,,,95.5,99.0,2.4,27,128,2005-02-25,HV,0
6723,9,4164,11,False,4.25,3,NZ,Gelding,60,TT,1212.0,125,14,13,2,3,11.0,,,2.75,5.75,6.5,,1.75,,24.45,23.88,23.11,25.79,,,70.69,5.3,21.0,29,64,1999-10-11,ST,1
6724,2,1806,2,False,5.5,3,NZ,Gelding,60,TT,1047.0,123,9,8,5,7,,,,0.75,2.0,3.75,,,,25.12,22.03,23.96,,,,125.03,6.0,5.0,9,17,2005-09-22,HV,0
6725,8,4307,11,False,0.0,3,AUS,Gelding,58,TT/B,1188.0,106,8,8,10,7,,,,2.0,6.75,5.25,6.75,,,24.79,23.55,24.31,,24.35,,69.11,31.0,6.8,27,132,2005-06-09,ST,0
6726,11,2343,8,False,2.75,3,NZ,Gelding,60,--,1063.0,130,10,1,2,3,10.0,,,8.0,18.75,6.25,3.25,,,23.98,21.55,24.6,,,,72.55,99.0,6.9,27,162,2003-08-25,ST,0
6727,11,1733,2,False,5.0,3,NZ,Gelding,60,P-/B2,1156.0,125,2,5,8,10,6.0,,,1.0,1.75,3.5,40.5,,,13.69,22.0,23.01,,,,70.84,2.5,18.0,109,57,1999-06-07,ST,0
6728,3,3892,1,False,5.75,3,AUS,Gelding,60,--,1183.0,114,1,1,5,4,4.0,,,3.75,9.75,5.75,15.5,,,25.19,24.64,23.79,24.68,,,83.54,25.0,35.0,29,50,2005-09-12,ST,0
6729,6,2314,6,False,0.0,2,IRE,Gelding,53,--,1133.0,123,2,9,5,4,2.0,,,2.0,1.75,8.0,,,11.0,14.22,23.06,24.19,,,,101.0,12.0,3.8,118,50,2004-09-14,ST,1
6730,5,1895,6,False,3.0,3,NZ,Gelding,50,P,1034.0,128,4,7,4,5,12.0,,,0.25,2.5,0.25,1.0,,,24.3,23.55,22.85,26.09,,,72.47,68.0,13.0,80,151,2000-07-18,HV,0
6731,1,2918,14,False,3.0,3,USA,Gelding,60,--,1145.0,128,10,9,3,5,9.0,7.0,,7.25,0.25,1.75,1.5,,,25.65,22.88,23.52,,22.87,,70.07,11.0,3.4,138,64,2000-03-28,ST,0
6732,13,2768,7,False,3.75,3,IRE,Gelding,60,V,1117.0,115,4,9,7,5,5.0,,,4.5,6.0,4.0,,,,24.35,20.69,24.45,23.42,,,109.38,3.0,3.7,137,2,1998-08-17,HV,1
6733,10,2886,2,False,0.0,3,AUS,Gelding,60,--,1034.0,128,4,4,9,3,11.0,,,1.0,11.75,1.5,0.75,,,24.78,22.96,24.01,23.32,,,70.86,69.0,1.2,55,21,1998-06-25,HV,0
6734,7,4400,7,False,0.5,3,NZ,Gelding,60,--,1087.0,130,3,13,3,10,4.0,,9.0,6.5,1.75,4.5,2.0,,,13.68,23.27,24.12,26.42,,,102.36,3.1,3.5,7,138,2001-11-29,HV,0
6735,5,2652,12,False,5.25,3,AUS,Gelding,60,--,1171.0,116,9,6,3,7,7.0,,,4.0,8.0,1.5,9.5,6.25,,29.44,23.4,23.17,22.95,,,69.67,6.6,2.3,63,57,1999-11-29,ST,0
6736,1,860,1,False,32.0,3,NZ,Gelding,60,--,1117.0,113,13,11,9,13,11.0,,2.0,2.0,1.0,5.0,,,3.25,13.78,22.97,23.62,24.15,,,70.12,94.0,3.2,128,100,2004-12-17,HV,1
6737,4,2676,2,False,1.0,3,AUS,Gelding,60,TT1,1128.0,119,2,9,4,5,,,,0.5,0.15,2.5,4.0,,,24.71,26.85,23.73,,23.42,,83.59,22.0,2.1,75,24,1998-10-11,ST,0
6738,6,100,4,False,3.75,3,NZ,Gelding,59,SR,1058.0,124,1,5,1,3,1.0,,,1.5,4.25,0.25,7.5,,,24.24,22.34,24.42,23.57,,,57.85,10.0,1.4,80,132,2005-02-15,HV,1
6739,1,1673,5,False,3.25,3,SAF,Gelding,60,--,1091.0,131,2,10,2,10,,,,5.25,7.75,4.25,,,0.15,13.5,24.66,23.44,,,,70.45,15.0,5.5,55,40,1998-10-26,ST,0
6740,3,3592,11,False,1.5,3,AUS,Gelding,60,--,1098.0,120,1,3,2,4,4.0,,,6.75,4.75,4.0,,0.25,,24.13,21.83,24.3,24.36,,,99.79,19.0,7.7,128,183,1999-01-21,ST,0
6741,11,3895,2,False,2.25,4,NZ,Gelding,60,TT/H,1124.0,131,9,7,2,4,6.0,,,0.75,1.75,1.75,3.0,,,25.19,23.48,23.58,23.74,,,70.12,3.1,2.6,164,37,2006-02-20,ST,0
6742,7,2225,2,False,5.25,3,AUS,Gelding,66,TT,1157.0,121,10,2,1,13,2.0,9.0,,2.5,8.0,8.75,,,,14.01,24.27,22.66,23.22,,,57.91,6.3,7.2,118,24,1999-12-06,ST,0
6743,12,1103,1,False,3.0,3,NZ,Gelding,72,--,1093.0,131,11,6,10,4,1.0,,,3.5,0.5,4.25,,,,24.7,23.06,24.59,23.33,,,95.75,26.0,2.2,164,118,1999-08-19,HV,0
6744,11,3450,9,False,7.5,3,AUS,Gelding,41,--,1064.0,119,12,7,4,4,7.0,,,4.75,2.0,1.25,,,,14.31,22.68,22.82,,,,102.16,31.0,17.0,38,158,2001-06-25,ST,0
6745,14,4399,6,False,5.25,6,NZ,Gelding,60,--,1009.0,119,1,2,3,5,,,,5.75,6.75,8.25,1.75,,,24.4,24.46,22.9,24.78,,26.38,95.81,39.0,1.8,29,115,1998-11-30,ST,0
6746,9,3681,14,False,0.0,3,NZ,Gelding,60,--,1160.0,126,14,1,12,2,12.0,,,2.5,1.75,3.25,,,,25.22,23.03,23.95,,,,112.16,21.0,22.0,138,95,2003-08-21,ST,1
6747,9,436,4,False,0.0,3,AUS,Gelding,60,--,1091.0,118,6,2,5,9,4.0,,,3.25,6.0,1.25,3.5,,,24.69,23.03,23.22,23.99,25.92,,71.04,25.0,2.7,29,154,2004-01-01,ST,0
6748,12,4335,8,False,5.0,3,NZ,Gelding,60,--,1065.0,113,2,8,6,11,13.0,,,0.25,4.25,1.75,5.25,,,24.36,22.83,22.27,,24.8,,71.18,14.0,15.0,75,155,2002-07-01,HV,0
6749,3,3069,12,False,0.0,3,NZ,Gelding,41,--,1040.0,128,2,11,9,9,6.0,,,3.75,5.5,5.5,6.75,,,14.94,22.1,24.07,25.74,,,94.43,4.7,1.5,7,76,2005-12-13,ST,0
6750,8,1048,9,False,5.75,4,AUS,Gelding,60,--,1086.0,122,3,11,11,4,,,,1.0,2.0,4.25,,,,24.54,21.53,22.1,23.24,,,59.61,39.0,1.1,55,34,2003-01-16,ST,0
6751,8,3057,11,False,6.25,3,AUS,Gelding,60,TT/B,964.0,113,6,7,10,12,5.0,,,4.25,3.75,4.25,,,,13.68,22.12,24.23,23.51,,,71.65,99.0,23.0,111,131,2002-10-14,HV,0
6752,10,3234,4,False,3.0,7,NZ,Gelding,37,--,1084.0,123,3,7,10,3,,,,3.5,6.5,2.75,,,,13.84,23.43,24.37,23.92,,,101.0,28.0,,47,40,2004-12-28,HV,0
6753,13,3210,10,False,0.75,3,IRE,Gelding,63,--,1030.0,120,9,8,5,4,3.0,,,4.0,4.25,4.25,0.25,11.25,,25.08,22.26,24.26,23.85,,,96.36,14.0,4.9,80,18,2002-06-23,HV,0
6754,11,3952,10,False,2.25,3,AUS,Gelding,108,--,1174.0,113,6,1,14,6,6.0,,,1.25,3.5,2.5,11.0,5.75,,12.76,23.66,24.19,23.64,,,82.64,6.7,2.5,38,50,2003-10-20,ST,0
6755,12,2907,10,False,15.5,3,AUS,Gelding,60,--,1078.0,118,12,11,2,9,,,,1.75,6.75,4.25,5.25,,,28.03,22.29,24.17,23.07,,,70.24,12.0,29.0,97,91,2001-12-03,ST,0
6756,7,3824,1,False,0.2,3,GB,Gelding,60,B,1037.0,119,8,9,1,2,,,,2.25,6.75,0.5,,,,29.43,23.44,22.93,25.05,,,69.72,8.4,2.1,9,59,2000-10-27,HV,0
6757,1,4091,10,False,8.5,3,NZ,Gelding,60,--,1175.0,116,6,1,12,1,9.0,,,4.25,2.25,5.25,6.25,3.25,,25.01,22.6,25.65,25.24,,,69.14,7.0,2.9,137,18,2001-08-20,ST,0
6758,7,1357,14,False,13.0,3,AUS,Gelding,60,--,1106.0,128,8,3,7,1,13.0,,,5.0,2.25,5.25,10.0,,,14.01,23.33,22.6,23.45,,,70.66,38.0,3.3,97,150,1998-08-20,ST,0
6759,10,1075,11,False,5.75,5,AUS,Brown,60,B/H,1109.0,121,1,12,2,11,11.0,,,2.25,4.5,6.0,1.75,,,24.39,24.78,24.82,,,,109.22,76.0,1.3,138,77,2005-07-25,HV,0
6760,12,3843,4,False,4.25,3,AUS,Gelding,52,--,1058.0,126,13,9,1,5,,,,1.5,6.0,4.75,,,,13.98,20.47,24.0,,,,83.37,25.0,1.8,98,26,2000-10-27,ST,0
6761,3,2035,3,False,4.0,3,USA,Gelding,60,--,1081.0,128,9,8,2,7,,,,5.25,2.25,3.25,4.25,,,13.95,23.38,23.76,25.38,,,70.26,4.3,51.0,54,2,2000-02-14,ST,0
6762,4,665,3,False,0.0,3,USA,Gelding,60,TT/CP-/P2,1173.0,131,12,2,3,6,4.0,,,1.25,3.75,3.5,7.75,,,14.11,22.43,24.38,24.23,,,71.84,12.0,1.3,118,110,2004-02-09,HV,0
6763,1,2411,7,False,1.25,4,AUS,Gelding,60,--,1029.0,114,7,8,2,6,6.0,,,4.75,2.25,5.5,6.0,,,28.11,23.26,24.3,,,,101.15,4.4,2.2,132,150,2004-07-02,ST,0
6764,10,1363,7,False,2.75,4,IRE,Gelding,78,--,1046.0,124,13,10,10,3,1.0,,,3.5,2.25,6.25,,,,29.51,22.51,23.26,23.5,,,72.16,99.0,16.0,7,40,1998-12-21,ST,0
6765,1,1932,10,False,6.0,6,AUS,Gelding,60,--,1092.0,114,7,12,2,2,,,,4.75,1.25,0.5,,,,28.24,22.46,24.97,,,,141.45,7.9,10.0,7,64,2002-09-14,ST,0
6766,3,233,13,False,1.25,3,IRE,Gelding,49,H,1057.0,126,10,9,13,10,10.0,,,5.75,4.0,4.0,,4.25,,27.86,24.58,23.41,23.12,,,71.41,6.1,22.0,138,50,2003-07-14,ST,0
6767,7,2371,8,False,4.5,6,AUS,Gelding,75,--,1076.0,124,4,11,1,3,12.0,,,2.0,3.0,7.75,,,,14.3,22.45,25.09,24.03,,,70.01,64.0,11.0,97,50,2005-11-14,ST,0
6768,4,676,10,False,17.25,5,AUS,Gelding,60,H1,972.0,131,6,4,10,5,1.0,,,0.25,3.0,1.5,,6.75,,13.7,24.88,23.46,24.84,,,96.62,38.0,2.0,60,17,2003-10-23,ST,1
6769,1,632,11,False,1.25,3,AUS,Gelding,80,TT1,1108.0,120,4,14,7,4,,,,0.5,1.5,0.5,7.0,,,13.86,22.83,23.17,23.58,,,69.95,99.0,1.4,98,110,2000-07-28,ST,0
6770,2,808,2,False,0.2,3,NZ,Gelding,60,--,1135.0,122,1,6,9,11,10.0,,,4.0,9.75,1.75,4.5,,,25.19,22.49,23.92,,,,83.07,11.0,4.4,138,145,2004-12-14,HV,0
6771,8,4142,3,False,3.5,3,AUS,Gelding,60,--,1042.0,133,5,1,9,2,,,,2.25,7.75,0.5,,,,29.47,22.69,22.99,24.05,,,71.93,3.3,10.0,111,76,2003-10-23,ST,0
6772,5,1756,7,False,23.5,3,NZ,Gelding,60,TT/B,1026.0,122,1,10,8,7,,,,2.25,7.0,2.75,,,,13.28,22.99,22.91,23.29,,,95.99,1.6,5.6,69,177,2000-12-22,ST,0
6773,4,2948,12,False,4.25,3,NZ,Gelding,58,--,1063.0,118,3,6,3,14,,,,8.5,1.0,1.25,3.5,,,24.26,21.21,23.31,23.91,,,96.79,16.0,13.0,9,50,2005-08-22,ST,0
6774,6,3307,2,False,3.25,3,IRE,Colt,60,--,1122.0,128,5,6,12,7,,,,0.15,5.25,6.0,,,,13.81,22.31,24.31,23.27,,,95.88,99.0,5.0,75,150,2002-11-11,HV,0
6775,10,1140,13,False,7.5,3,NZ,Gelding,60,--,1148.0,133,12,8,9,8,2.0,,,6.25,5.25,5.5,,2.25,,13.65,22.97,24.56,23.15,,,70.73,92.0,5.4,75,162,2004-09-21,HV,1
6776,13,1248,11,False,2.5,3,IRE,Gelding,60,--,1068.0,120,9,3,12,10,,,,3.5,3.25,11.0,,,,13.73,23.35,23.38,25.5,,,87.79,19.0,22.0,69,149,2000-09-22,ST,0
6777,10,3819,5,False,8.0,4,AUS,Gelding,60,--,1094.0,126,12,10,12,5,2.0,7.0,,4.25,1.25,8.5,,,,28.54,23.2,25.67,24.23,,,100.64,51.0,2.5,75,63,2000-10-30,ST,0
6778,8,3106,7,False,3.0,3,IRE,Gelding,95,TT/CP/H,1133.0,114,11,6,10,5,,,,5.0,2.0,1.0,,,,24.64,22.02,22.3,,,,59.16,79.0,3.9,60,138,2000-12-08,ST,1
6779,4,782,5,False,3.0,7,NZ,Gelding,60,B-/H-,1120.0,126,9,4,11,1,,,,4.0,9.0,0.75,,,,12.92,24.64,23.26,,,,100.65,35.0,12.0,4,2,2004-02-23,ST,0
6780,7,4001,7,False,0.0,3,AUS,Brown,60,--,1062.0,118,9,5,4,3,1.0,,12.0,4.0,9.0,4.75,4.75,,,24.79,24.02,24.44,,,,113.61,99.0,2.8,75,21,1998-12-07,HV,0
6781,6,3518,13,False,2.25,3,GB,Horse,65,--,1130.0,126,12,3,1,3,6.0,,,5.75,1.0,6.25,,,,28.69,22.95,22.91,23.61,,,96.66,12.0,1.7,47,50,2006-06-29,ST,0
6782,2,3004,10,False,7.25,3,NZ,Gelding,46,TT/B,1091.0,119,2,9,9,1,3.0,,,5.0,5.5,0.75,,,,24.88,22.47,22.59,25.04,,,83.37,75.0,4.0,128,34,2002-09-08,ST,0
6783,4,1843,13,False,0.25,3,AUS,Gelding,20,--,1081.0,118,14,4,8,12,11.0,,,1.75,1.0,5.75,,,,13.63,22.55,24.12,,,,96.84,16.0,5.1,29,2,2001-03-26,HV,0
6784,6,3145,9,False,0.0,3,AUS,Gelding,60,CP,1090.0,119,6,1,10,8,,,,0.5,4.75,2.0,2.75,,,14.13,22.69,23.56,,,,71.76,30.0,3.0,97,2,2004-09-06,ST,0
6785,10,4363,5,False,2.75,3,AUS,Brown,60,TT/V,1054.0,117,9,11,6,11,,9.0,,1.5,1.75,1.75,,6.75,,24.3,24.34,25.08,24.21,,,84.48,5.2,42.0,128,77,2000-03-07,ST,0
6786,1,1707,14,False,2.75,3,NZ,Gelding,60,--,1156.0,115,4,4,9,6,,,,4.5,5.5,5.0,,,,26.57,22.46,24.27,23.56,24.22,,71.78,7.2,9.0,75,23,2002-07-01,ST,0
6787,3,683,10,False,2.25,3,AUS,Gelding,60,--,1137.0,122,4,5,10,10,5.0,,,1.75,2.75,1.0,0.75,,,29.42,25.11,22.98,,,,71.58,3.8,8.8,38,18,2005-10-27,HV,0
6788,7,804,11,False,9.0,3,NZ,Gelding,60,TT,1148.0,131,14,1,9,6,9.0,,,6.5,6.75,4.25,2.5,,,28.53,24.25,22.97,23.82,,,70.31,5.0,5.6,7,110,1999-02-08,ST,0
6789,7,2743,7,False,4.5,2,AUS,Gelding,60,B1,1152.0,122,3,7,8,9,4.0,,,0.25,1.0,2.25,1.0,,,14.67,24.23,23.96,25.11,,,100.69,22.0,22.0,4,55,2004-07-20,ST,0
6790,7,658,8,False,0.25,4,USA,Gelding,60,--,1120.0,129,10,12,5,12,10.0,,,5.5,6.0,1.0,0.25,,,24.74,23.61,25.3,23.58,,,70.64,6.2,2.2,27,34,2004-08-13,HV,0
6791,1,1944,1,False,5.5,5,NZ,Gelding,60,--,1125.0,121,7,8,2,7,,,,4.5,1.25,4.0,,,,25.03,22.41,23.57,23.3,,,70.8,23.0,,137,149,2006-07-03,ST,0
6792,12,3299,9,False,1.25,3,USA,Gelding,39,TT,1067.0,129,5,14,9,6,7.0,,,3.5,3.0,4.75,10.0,,,24.09,22.76,24.21,24.62,,,96.62,2.3,21.0,4,162,2003-11-03,HV,0
6793,5,3347,9,False,1.0,2,NZ,Brown,69,--,1044.0,115,6,13,11,4,,,,1.5,6.25,2.75,11.75,,,13.03,20.43,24.76,24.31,,,108.77,3.8,22.0,54,149,1999-07-01,HV,0
6794,6,1420,6,False,3.25,3,IRE,Gelding,66,--,1222.0,132,7,14,9,12,10.0,,,5.0,3.5,2.0,,,,14.1,23.46,23.88,22.95,23.05,,75.44,11.0,1.3,138,100,2003-06-02,ST,0
6795,1,2064,7,False,2.0,3,GB,Gelding,60,--,1067.0,119,5,1,7,12,,,,2.75,6.0,7.0,,,,14.11,22.53,22.47,25.1,,,70.48,6.9,3.3,118,64,1999-11-25,HV,0
6796,7,4377,8,False,15.0,3,NZ,Gelding,66,H,991.0,133,7,5,4,7,4.0,,,3.5,1.75,2.5,5.0,,,24.77,22.8,23.64,,,,109.29,15.0,2.5,9,64,2004-07-27,HV,0
6797,4,4336,3,False,10.0,3,AUS,Gelding,125,--,1161.0,118,9,3,3,8,2.0,,,8.5,6.5,2.25,2.75,3.25,,24.9,24.61,23.07,24.18,,,57.0,3.4,2.1,97,110,2003-02-27,HV,0
6798,1,902,4,False,0.0,3,AUS,Gelding,80,--,1192.0,118,11,5,14,2,13.0,,,3.5,1.5,5.0,,,,25.63,22.42,23.41,,23.11,,101.19,21.0,3.3,118,151,2005-07-28,HV,0
6799,9,3088,7,False,0.25,3,NZ,Gelding,60,TT,1163.0,129,8,3,7,4,,,,6.0,4.75,0.25,0.75,,3.5,13.69,22.96,23.95,,24.95,,95.39,13.0,1.9,98,18,2005-03-13,ST,0
6800,5,1009,13,False,3.25,3,NZ,Gelding,54,--,1064.0,133,3,12,11,3,,3.0,,2.0,5.75,3.5,5.25,,,24.11,22.2,23.36,23.31,,,70.8,69.0,5.1,55,76,1999-02-28,ST,0
6801,11,2738,5,False,7.25,3,NZ,Gelding,60,--,1156.0,117,3,1,3,11,3.0,,,4.5,5.0,3.5,6.75,,27.0,25.29,22.66,23.47,,,,83.07,32.0,10.0,137,39,2006-06-22,ST,0
6802,2,284,6,False,6.0,2,NZ,Gelding,60,--,1137.0,121,12,2,9,4,14.0,10.0,,5.5,5.5,0.75,6.25,,,13.82,20.96,23.83,23.27,,,109.62,9.1,1.9,9,63,2001-12-10,ST,0
6803,10,4014,7,False,0.0,6,AUS,Gelding,56,--,1095.0,133,8,5,12,9,,,,2.75,6.75,5.0,0.25,10.75,,25.68,23.49,24.02,23.22,,,84.67,14.0,5.5,117,34,2000-05-30,ST,0
6804,6,2276,4,False,0.0,3,NZ,Gelding,60,--,1117.0,122,12,7,2,6,8.0,,,2.0,1.25,16.75,,2.0,,14.49,23.5,22.94,23.21,23.25,,102.24,3.3,5.8,97,91,2003-02-20,ST,0
6805,5,1597,10,False,6.25,3,GB,Gelding,60,--,1157.0,115,5,5,5,6,,,,3.0,0.15,12.75,4.25,,,14.73,22.53,24.19,22.65,,,70.42,18.0,45.0,128,131,2004-08-17,HV,0
6806,6,3639,12,False,18.25,3,GER,Gelding,60,--,1119.0,133,7,5,5,7,3.0,,,2.75,2.75,1.0,,,,13.91,24.63,24.1,24.46,,,84.68,99.0,5.7,9,63,2000-08-29,ST,0
6807,10,2790,4,False,3.5,6,AUS,Gelding,85,--,1071.0,124,14,7,4,12,,,,0.75,13.5,3.5,21.75,,,27.6,20.94,25.66,,,,101.99,47.0,4.5,97,96,2001-09-17,HV,0
6808,6,3206,3,False,5.0,3,NZ,Gelding,60,--,1140.0,133,7,5,9,11,,,,1.75,5.0,1.75,5.5,,,28.76,24.36,23.76,23.78,24.84,,57.7,29.0,1.2,69,2,2006-06-18,ST,0
6809,2,61,9,False,2.75,3,NZ,Gelding,54,B-,1256.0,114,5,4,6,8,11.0,,,4.75,2.5,8.0,0.75,10.5,,14.41,22.3,24.58,23.18,23.83,,57.89,48.0,3.3,4,162,2005-03-10,ST,0
6810,5,581,7,False,4.0,3,NZ,Gelding,41,--,1072.0,127,8,9,14,4,,7.0,,0.5,0.75,0.2,2.0,3.0,,13.24,25.81,24.19,,,,110.66,15.0,1.3,4,50,1999-01-18,ST,0
6811,8,1298,9,False,4.75,3,NZ,Gelding,81,--,1099.0,118,7,4,5,5,,,,0.75,3.25,6.5,4.0,,,23.74,23.77,22.59,25.93,,,70.07,5.2,2.4,54,157,2000-10-10,ST,0
6812,8,2999,1,False,6.0,3,AUS,Gelding,60,--,1108.0,120,6,10,9,7,,,,0.75,4.25,4.5,5.25,,,14.21,24.21,23.07,24.28,,,71.0,1.4,2.4,132,18,2000-08-21,HV,0
6813,1,1366,1,False,3.5,3,AUS,Gelding,60,--,1120.0,132,3,3,8,3,,,,3.75,8.75,4.75,9.25,8.5,,14.12,22.33,23.05,,,,138.15,51.0,3.5,9,34,2003-11-10,HV,0
6814,5,2276,12,False,1.0,3,AUS,Gelding,37,--,987.0,116,2,6,11,6,,,,4.25,1.5,0.5,,,,24.43,23.0,24.25,,,,102.94,38.0,12.0,38,149,2004-10-12,ST,0
6815,4,2820,6,False,9.75,3,AUS,Gelding,60,--,1192.0,112,2,5,1,3,,,,4.25,2.5,0.75,,,,15.07,22.66,24.44,23.34,,,101.67,99.0,2.0,118,110,2006-02-20,ST,0
6816,10,3808,9,False,1.75,4,GB,Gelding,82,--,1160.0,131,12,10,7,2,,,,3.75,4.75,2.0,6.5,,,13.58,21.53,23.11,,,,84.15,6.0,13.0,38,82,2003-02-02,ST,0
6817,4,4006,1,False,3.25,3,NZ,Gelding,73,--,1178.0,115,1,11,3,11,10.0,,,5.25,5.0,3.0,2.5,,,12.75,22.81,24.27,24.45,,,71.61,18.0,6.2,132,34,1999-12-06,HV,0
6818,3,2325,6,False,0.75,3,NZ,Gelding,69,--,1120.0,130,9,6,9,4,7.0,,,4.75,5.25,2.5,0.5,,,24.45,22.44,26.95,,,,84.97,14.0,3.7,98,64,2003-03-03,ST,0
6819,1,3798,9,False,1.25,3,IRE,Gelding,60,--,1085.0,125,13,10,2,11,,,,1.0,5.5,5.5,2.25,,,28.72,24.47,22.68,,,,84.01,12.0,5.8,7,138,2001-03-17,HV,0
6820,4,1680,12,False,10.0,3,NZ,Gelding,52,TT/B,1113.0,126,1,10,3,1,6.0,,,2.75,10.5,2.75,,,,29.5,23.24,25.28,24.03,,,71.41,8.2,2.1,7,161,2003-12-25,ST,0
6821,4,4404,4,False,3.25,3,AUS,Gelding,60,--,1063.0,128,6,11,11,11,9.0,,,4.0,3.5,7.5,0.75,,,28.43,23.41,23.78,,,,70.37,28.0,4.5,164,132,2004-12-17,ST,0
6822,13,2086,10,False,7.25,3,NZ,Gelding,60,--,1095.0,128,10,3,13,12,8.0,,,2.5,2.5,5.25,3.0,,,24.38,21.16,25.69,,,,71.66,99.0,5.2,69,57,2004-12-14,HV,1
6823,4,1168,7,False,4.25,3,AUS,Gelding,60,--,1091.0,121,5,4,7,10,11.0,,,3.75,4.0,4.0,4.75,,,24.17,24.56,23.39,22.81,,,112.71,99.0,4.7,27,63,1999-08-30,ST,0
6824,11,830,9,False,6.75,3,AUS,Gelding,60,H/SR,1129.0,118,11,7,14,3,,,,2.25,7.25,1.25,4.75,,,13.4,22.98,23.29,23.31,25.45,,84.21,30.0,2.9,55,131,2005-01-24,HV,0
6825,3,2260,11,False,5.5,3,AUS,Gelding,60,TT-/CP1/XB1,1146.0,128,9,9,10,4,2.0,,,1.25,6.75,6.0,3.25,4.5,,30.04,22.52,24.35,22.96,,,56.67,53.0,35.0,54,76,2000-01-16,ST,0
6826,8,2762,4,False,6.0,3,NZ,Gelding,60,--,1163.0,123,8,9,7,10,,1.0,,6.75,7.5,2.25,5.5,25.25,,27.45,22.71,23.62,23.71,,,70.65,4.2,5.5,128,110,2002-03-11,HV,0
6827,10,3164,11,False,3.0,3,AUS,Colt,53,--,1054.0,106,2,1,4,1,8.0,,,1.5,8.0,4.25,,,,13.91,24.26,23.38,,,,70.93,67.0,9.5,47,21,2000-05-30,HV,0
6828,5,2470,10,False,0.25,3,AUS,Gelding,60,TT/H,1097.0,127,6,4,9,3,,4.0,,5.25,3.0,0.75,2.5,,,24.69,22.93,23.59,24.33,,,125.05,15.0,17.0,118,63,1998-10-01,HV,0
6829,12,3211,5,False,0.5,3,AUS,Gelding,60,--,1113.0,106,10,8,8,1,,,,1.75,0.5,2.0,,,,13.63,22.14,23.09,,,,70.84,16.0,1.8,9,34,2006-07-10,ST,0
6830,12,2291,9,False,7.0,3,NZ,Horse,60,--,1044.0,122,9,5,3,1,,,,2.75,1.0,4.0,,,,24.79,20.85,23.92,22.75,,,96.46,19.0,29.0,118,131,2005-05-26,HV,0
